LIMS_ID,Service_ID,Service_Name,Table_ID
8,11835,11835-Phlebo Charges (350),8_11835
8,11836,11836-Phlebo Charges (400),8_11836
8,11837,11837-Ambulance Charges (500),8_11837
8,11838,11838-Priviledge Card (100),8_11838
8,11839,11839-Priviledge Card (500),8_11839
8,1184,Mcr042-Cryptosporidium Antigen From StoolCrypto parvum | S0050 | STOOLCR,8_1184
100,1184,T3847-Cryptosporidium Antigen From Stool,100_1184
8,11840,11840-Priviledge Card (1000),8_11840
8,11841,11841-Report Delivery Charge (80),8_11841
8,11842,11842-Report Delivery Charge (100),8_11842
8,11843,11843-Report Delivery Charge (120),8_11843
8,11844,-Report Delivery Charge (150),8_11844
8,11845,11845-Report Delivery Charge (200),8_11845
8,11846,11846-Report Delivery Charge (250),8_11846
8,11847,11847-Report Delivery Charge (300),8_11847
8,11848,11848-Report Delivery Charge (350),8_11848
8,11849,11849-ENT Consultation,8_11849
8,1185,T1302-Brucella antibody IgGB0047 | BRUIGG | IBRUIGG,8_1185
100,1185,T1302-Brucella antibody IgG,100_1185
8,11850,11850-Eye Check UpEYETEST,8_11850
8,11851,11851-Gyne Check Up,8_11851
8,11852,11852-Opthalmic Check Up,8_11852
8,11853,-Colour Doppler Echo (Code 592),8_11853
8,11854,-Holter Monitoring 24 hrs (Code 586),8_11854
8,11855,-TMT (Code 1375),8_11855
8,11856,-Uroflowmetry (Code 889),8_11856
8,11857,-Mammography Single/Both Breast (Code 1635),8_11857
8,11858,11858-Doppler For Carotid Artery (Code 1599),8_11858
8,11859,11859-Doppler Study of Testis (Code 1602),8_11859
8,1186,T1303-Brucella antibody IgMB0048 | BRUIGM,8_1186
100,1186,T1303-Brucella antibody IgM,100_1186
8,11860,11860-Doppler Study of Scrotum (ESI),8_11860
8,11861,11861-Colonoscopy (Code 1281),8_11861
8,11862,11862-Endoscopy (Code 1281),8_11862
8,11863,11863-Endoscopy With Rut (Code 1281),8_11863
8,11864,11864-EEG (Code 1716),8_11864
8,11865,11865-EMG Lower Limbs (CODE 1717),8_11865
8,11866,11866-EMG Upper Limbs  (Code 1717),8_11866
8,11867,11867-NCV Lower Limbs (Code 1718),8_11867
8,11868,11868-NCV Upper Limbs (Code 1718),8_11868
8,11869,11869-VEP (Code 145),8_11869
8,1187,G1301-Brucella antibody IgG & IgMBrucellaEl,8_1187
100,1187,G1301-Brucella antibody IgG & IgM,100_1187
8,11870,-CT Angiography Neck (Code 1645),8_11870
8,11871,-PREOP MAJOR (H.N-2),8_11871
8,11872,-PREOP MAJOR (H.N-1),8_11872
8,11873,-PACKAGE J.P,8_11873
8,11874,-PREOP MAJOR (D.G),8_11874
8,11875,-PREOP PROFILE (A.B),8_11875
8,11876,-HEADEVE PROFILE (P.P),8_11876
8,11877,-BODY PROFILE (P.P),8_11877
8,11878,-Dressing Charge,8_11878
8,11879,11879-Complimentary Breakfast,8_11879
8,1188,-Visit - 20,8_1188
100,1188,-Visit - 20,100_1188
8,11880,11880-Usg Plate,8_11880
8,11881,11881-Sedation Charges (3000),8_11881
8,11882,-Sedation Charges (3500),8_11882
8,11889,11889-CT Abdomen Angiography With Contrast (Code 1645)CTABDANG,8_11889
8,1189,-Visit - 30,8_1189
100,1189,-Visit - 30,100_1189
8,11890,11890-CT Angiography Chest (Code 1645),8_11890
8,11892,11892-CT Angiography Limb (Code 1645),8_11892
8,11894,11894-CT Brain Angiography With Contrast (Code 1638),8_11894
8,11895,11895-CT Brain Study (Code 1637),8_11895
8,11896,11896-CT Brain With Contrast (Code 1638)CTBRAINCON,8_11896
8,11897,11897-CT Cervical Spine (Code 1653),8_11897
8,11898,11898-CT Chest (Code 1639),8_11898
8,11899,11899-CT Chest With Contrast (Code 1784),8_11899
8,119,G318-Urinary Sodium-24 hoursUNA,8_119
100,119,G318-Urinary Sodium-24 hours,100_119
100,1190,G2172-Urinary Calcium Creatinine Ratio,100_1190
8,12185,12185-MRI knee Single joint - With contrast,8_12185
8,12186,12186-MRI Lumbar/ Lumbo-Sacral Spine – With Contrast,8_12186
8,12187,12187-MRI Neck- with contrast,8_12187
8,12188,12188-MRI Orbits – With Contrast,8_12188
8,12189,12189-MRI  Pelvis – with contrast,8_12189
8,1219,G2382-CSF Measles IgG Index,8_1219
100,1219,G2382-CSF Measles IgG Index,100_1219
8,12190,12190-MRI Shoulder – With conntrast,8_12190
8,12191,12191-MRI Shoulder both joints – With  contrast,8_12191
8,12192,12192-MR Temporal Bone/ Inner ear with contrast,8_12192
8,12193,12193-MRI Wrist Both joints - With contrast,8_12193
8,12194,12194-MRI Wrist Single joint - Without contrast,8_12194
8,12195,12195-MRI Angiography - with contrast,8_12195
8,12196,12196-Chemical Handlers – GSH Wipro,8_12196
8,12197,12197-STP Operators – GSH Wipro,8_12197
8,12198,12198-Dr Ramesh Kumar package I,8_12198
8,12199,12199-Dr Ramesh Kumar package II,8_12199
8,122,G324-WIDAL by tube methodW0004 | WIDAL,8_122
100,122,G324-WIDAL by tube method,100_122
100,1220,T4156a-CSF VZV IgG Index,100_1220
8,1220,T4156a-CSF VZV IgG Index,8_1220
8,12200,12200-USG Limb Upper Right,8_12200
8,12201,12201-USG Limb Lower Right,8_12201
8,12202,12202-USG Limb Lower Left,8_12202
8,12203,12203-USG Limb Upper Left,8_12203
8,12204,Single Gen Seq-Single Cell Genome Sequencing,8_12204
8,12205,12205-JUBESTA HOSPITAL - PCC PANEL BASIC,8_12205
8,12206,12206-JUBESTA BODY PROFILE,8_12206
8,12207,12207-ARIN CARE,8_12207
8,12208,-MRI Neck & Face,8_12208
8,12209,12209- Pre - Emp Health Check - up – Blue Dart,8_12209
8,1221,G2304-Cotinine levelC0202 | Cotinine,8_1221
100,1221,G2304-Cotinine level,100_1221
8,12210,A-AFLI.22.001_SCREENING,8_12210
8,12211,12211-NeuV1,8_12211
8,12212,12212-Neu Health Basic,8_12212
8,12213,12213-Neu Health Advance,8_12213
8,12214,-AFLI.22.001_FOLLOW UP VISITS,8_12214
8,12215,Lib Prep MG-Library Prepration MG,8_12215
8,12216,12216-SURGICAL PACKAGE - NANMAYAM,8_12216
8,12217,12217-VH00MLC Above 40- MALE,8_12217
8,12218,12218-VH00MLC Above 40- FEMALE,8_12218
8,12219,12219-EK24-TRM-01,8_12219
8,1222,G910-Catecholamine level-PlasmaAdrenaline | C0217 | Catecholamine Plasma | Noradrenaline | PLCAT,8_1222
100,1222,G910-Catecholamine level-Plasma,100_1222
8,12220,12220-MAV-004 Pre employment,8_12220
8,12221,12221-EK - VI - 01,8_12221
8,12222,V-24-RFT  PROFILE1  Varanasi,8_12222
8,12223,12223-THC Triple H,8_12223
8,12224,12224-Sepalika Women's Reproductive Hormone,8_12224
8,12225,T991-Isavuconazole Level (TDM)I0217 | ISAVU,8_12225
8,12226,12226- Intermittent Fasting Panel,8_12226
8,12227,12227-sepalika-IFM Metabolic Panel,8_12227
8,12228,12228-IFM Hormone Men & Women,8_12228
8,12229,12229-sepalika-Core Fertility Panel,8_12229
8,1223,G2424-Dopamine-24 hours Urine24 hours urinary dopamine | D0032 | Dopamine-Urine | Urine dopamine,8_1223
100,1223,G2424-Dopamine-24 hours Urine,100_1223
8,12230,-c,8_12230
8,12231,-MHM ADVANCE PROFILE,8_12231
8,12232,-MHM ROUTINE PROFILE,8_12232
8,12233,novapdp-Nova Pre Doner Panel,8_12233
8,12234,12234-AUR103-101_Screening,8_12234
8,12235,12235-AUR103-101_Follow Up Visits with Urine,8_12235
8,12236,12236-AUR103-101_Follow Up Visits without Urine,8_12236
8,12237,12237-AUR103-101_End of Treatment,8_12237
8,12238,12238-Connect and Heal - FT Vitamin Camp,8_12238
8,12239,12239-AL SAJDA GYM PACKAGE,8_12239
8,1224,T1418-Adiponectin LevelAdipo,8_1224
100,1224,T1418-Adiponectin Level,100_1224
8,12240,12240-EK - VI - 02,8_12240
8,12241,12241-AL SAJDA DIABETES PACKAGE,8_12241
8,12242,12242-VH00LVJ - Male,8_12242
8,12243,12243-EK - NFCL - 1237 - 01PE,8_12243
8,12244,12244-Practo - Full Body Check Up Random,8_12244
8,12245,12245-EK - NFCL - 1237 - 02,8_12245
8,12246,12246-VH00LVJ - Female,8_12246
8,12247,12247-Granule Release AssayGRANULE | GS118,8_12247
8,12248,12248-VH00TM- PEHC Male,8_12248
8,12249,12249-VH00TM- PEHC Female,8_12249
8,12250,Pacbio Iso 30GB-PacBio Iso Seq 30 Gb,8_12250
8,12251,12251-Annual Health Screening For Female up to 54 years,8_12251
8,12252,12252-Annual Health Screening For Males up to 54 years,8_12252
8,12253,12253-Annual Health Screening For Female 55 and above,8_12253
8,12254,12254-Annual Health Screening For male 55 and above,8_12254
8,12255,RNA Isolation-RNA Isolation,8_12255
8,12256,-Courier Charge 1000,8_12256
8,12257,RFT AVISHKAR-Renal Function Test - Avishkar,8_12257
8,12258,12258-CSF HSV I antibody Ig GH0253 | HSV1IGG,8_12258
8,1226,T3306-Leptin levelL0018 | LEPTIN,8_1226
8,1249,G1765-MTHFR Mutation (677 & 1298) by Real-time PCR,8_1249
100,1249,G1765-MTHFR Mutation (677 & 1298) by Real-time PCR,100_1249
100,125,G563-Aspergilosis Serology IgG & IgM,100_125
8,125,G563-Aspergilosis Serology IgG and IgMA0272 | ASPP | ASPSER,8_125
8,1250,G2042-Alpha 1 AntitrypsinA0200 | A1ANTI,8_1250
100,1250,G2042-Alpha 1 Antitrypsin,100_1250
100,1251,T4467-Itraconazole Level,100_1251
8,1251,T4467-Itraconazole Level (TDM)Hydroxyitraconazole,8_1251
8,1252,T2265-Adenosine Deaminase From CSFADA CSF | ADACSF,8_1252
100,1252,T2265-Adenosine Deaminase From CSF,100_1252
100,1253,G2178-EBV antibody panel,100_1253
8,1253,G2178-EBV antibody panelEBV,8_1253
8,1254,G2041-Aldosterone levelA0061 | ALDS,8_1254
100,1254,G2041-Aldosterone level,100_1254
100,1255,G2200-Aldosterone to Renin Ratio,100_1255
8,1255,T2200-Aldosterone to Renin Ratio,8_1255
8,1256,T2848-Anti MAG (Myelin Associated Glycoprotein) antibodyAM,8_1256
100,1256,T2848-Anti MAG (Myelin Associated Glycoprotein) antibody,100_1256
100,1257,T1516-Hepatitis Delta Virus antibody IgM,100_1257
8,1258,Mcr043-Aspergillus Sensitivity by MIC,8_1258
100,1258,G2000c-Aspergillus Sensitivity by MIC,100_1258
8,12581,12581-CT 3D Option,8_12581
8,12582,12582-CT 4D KINEMATIC JOINT IMAGING,8_12582
8,12583,12583-CT 4D KINEMATIC JOINT IMAGING  with Contrast,8_12583
8,12584,12584-CT Abdomen Screening,8_12584
8,12585,12585-CT Angiogram (Any one Part),8_12585
8,12586,12586-CT Angiogram Abdominal Aorta,8_12586
8,12587,12587-CT Angiogram Renal Arteries,8_12587
8,12589,12589-CT Angiogram Thoracic Aorta,8_12589
8,1259,-Iris Gold,8_1259
100,1259,-Iris Gold,100_1259
8,12590,12590-CT Angiogram Triple Rule Out,8_12590
8,12591,12591-CT Ankle Joint with Contrast,8_12591
8,12592,12592-CT Arm,8_12592
8,12593,12593-CT Arm with Contrast,8_12593
8,12594,12594-CT Arthrogram,8_12594
8,12595,12595-CT Bone Biopsy,8_12595
8,12596,12596-CT Bony Pelvis 3D  with Contrast,8_12596
8,12597,12597-CT Brain & PNS. with Contrast,8_12597
8,12598,12598-CT Brain with Angiogram & Venogram,8_12598
8,12599,12599-CT Brain with Venogram,8_12599
2,125OHVD,125OHVD-# VITAMIN D 1 25-DIHYDROXY  SERUM @CLIA,2_125OHVD
100,126,G909-Catecholamine -24 hours Urine,100_126
8,126,G909-Catecholamine -24 hours Urine24 Hours Urine Nor Adrenaline (Epinephrine) | 24CATCOL | Adrenaline-Urine | C0240 | CATECHOL | Noradrenaline-urine,8_126
8,12600,12600-CT Cervical Spine Screening,8_12600
8,12601,12601-CT Cervical Spine with Contrast,8_12601
8,12602,12602-CT Cervico Thoracic Spine with Contrast,8_12602
8,12603,12603-CT Chest & upper Abdomen,8_12603
8,12604,12604-CT Chest & upper Abdomen with Contrast,8_12604
8,12605,12605-CT Chest Package 1,8_12605
8,12606,12606-CT Chest Package 2,8_12606
8,12607,12607-CT Chest Package 3,8_12607
8,12608,12608-CT Chest Screening,8_12608
8,12609,12609-CT Chest with Virtual Bronchoscopy,8_12609
8,1261,T2648-Pack cell volume 1 Apex,8_1261
100,1261,T2648-Pack cell volume 1 Apex,100_1261
8,12610,12610-CT Chest with Virtual Bronchoscopy with Contrast,8_12610
8,12611,12611-CT Cisternography Intrathecal Contrast,8_12611
8,12612,12612-CT Clavicle & sternoclavicular Joint,8_12612
8,12613,12613-CT Clavicle & sternoclavicular Joint with Contrast,8_12613
8,12614,12614-CT Coronary & Aortic Angiogram,8_12614
8,12615,12615-CT Coronary & Carotid Angiogram,8_12615
8,12616,12616-CT Coronary & Pulmonary Angiogram,8_12616
8,12617,12617-CT Coronary & Renal Angiogram,8_12617
8,12618,12618-CT Cranium with 3D,8_12618
8,12619,12619-CT CV Junction with Contrast,8_12619
100,1262,T4482-IHC Marker PDL1 1,100_1262
8,12620,12620-CT Elbow Joint with Contrast,8_12620
8,12621,12621-CT Face Screening,8_12621
8,12622,12622-CT Face with Contrast,8_12622
8,12623,12623-CT Foot with Contrast,8_12623
8,12624,12624-CT Forearm with Contrast,8_12624
8,12625,12625-CT Guided Biopsy,8_12625
8,12626,12626-CT Guided Celiac Plexus Neurolysis,8_12626
8,12627,12627-CT Guided FNACCTGUIFNAC,8_12627
8,12628,12628-CT Guided Pig Tail Drainage,8_12628
8,12629,12629-CT Hand with Contrast,8_12629
8,1263,T962-Double marker by Delfia Xpress,8_1263
100,1263,G2361pris-Double marker by Delfia Xpress,100_1263
8,12630,12630-CT Hip Joint with Contrast,8_12630
8,12631,12631-CT Knee Joint with Contrast,8_12631
8,12632,12632-CT Legs with Contrast,8_12632
8,12633,12633-CT Limited for MR Patients,8_12633
8,12634,12634-CT Lumbar Spine Screening,8_12634
8,12635,12635-CT Lumbar Spine with Contrast,8_12635
8,12636,12636-HRCT Lung with Contrast,8_12636
8,12637,12637-CT Myelogram Intrathecal Contrast,8_12637
8,12638,12638-CT Neck & Chest,8_12638
8,12639,12639-CT Neck & Chest with Contrast,8_12639
8,1264,T2919-Penicillin V ( c2),8_1264
100,1264,T2919-Penicillin V ( c2),100_1264
8,12640,12640-CT Neck & Upper Chest,8_12640
8,12641,12641-CT Neck & Upper Chest with Contrast,8_12641
8,12642,12642-CT Neck Screening,8_12642
8,12643,12643-CT Neck with ContrastCTNECKPEC,8_12643
8,12644,12644-CT Neuroperfusion Studies,8_12644
8,12645,12645-CT PNS  with Contrast,8_12645
8,12646,12646-CT PNS with 3D,8_12646
8,12647,12647-CT Procedure,8_12647
8,12648,12648-CT Sacro Iliac Joints with Contrast,8_12648
8,12649,12649-CT Screening,8_12649
100,1265,T1823-Amoxycillin (c204),100_1265
8,12650,12650-CT Shoulder Joint with Contrast,8_12650
8,12651,12651-CT Sinogram & Fistulogram,8_12651
8,12652,12652-CT Sternum,8_12652
8,12653,12653-CT Sternum with Contrast,8_12653
8,12654,12654-CT Thigh with Contrast,8_12654
8,12655,12655-CT Thoracic Spine Screening,8_12655
8,12656,12656-CT Thoracic Spine with Contrast,8_12656
8,12657,12657-CT Thoraco Lumbar Spine with Contrast,8_12657
8,12658,12658-CT TM Joints,8_12658
8,12659,12659-CT Upper Abdomen with Contrast,8_12659
8,1266,T2920-InsulinPorcine (c70),8_1266
100,1266,T2920-InsulinPorcine (c70),100_1266
8,12660,12660-CT Venogram Spleno Portal,8_12660
8,12661,12661-CT Whole Abdomen & Pelvis package 1,8_12661
8,12662,12662-CT Whole Abdomen & Pelvis package 2,8_12662
8,12663,12663-CT Whole Abdomen & Pelvis package 3,8_12663
8,12664,12664-CT Whole Spine Survey with ContrastCTWHOLESP,8_12664
8,12665,12665-CT Wrist Joint with Contrast,8_12665
8,12666,12666-MRI ABDOMEN & PELVIS with Contrast,8_12666
8,12667,12667-MRI ABDOMEN with Contrast,8_12667
8,12668,12668-MRI ABDOMEN WITH MRCP with Contrast,8_12668
8,12669,12669-MRI ANGIO HEAD (TOF),8_12669
8,13038,13038-Catecholamines  Random UrineC0041,8_13038
8,13039,T3501-FNAC - Single SiteAppendix without tumor | BIOPSYS | cervix biopsy | Endometrium for dating | Gall bladder without tumor,8_13039
8,1304,T4592-Prenatal ORION ,8_1304
100,1304,-Prenatal ORION ,100_1304
8,13040,T3500-FNAC - Multiple SiteAppendix without tumor | BIOPSYS | cervix biopsy | Endometrium for dating | Gall bladder without tumor,8_13040
8,13041,T3000-FNAC - ReceivedAppendix without tumor | BIOPSYS | cervix biopsy | Endometrium for dating | Gall bladder without tumor,8_13041
8,13042,13042-ABG (BLOOD GAS) MAXI,8_13042
8,13043,13043-BODY PROFILE - I AS,8_13043
8,13044,-Water Bottle,8_13044
8,13045,13045-Health Check up - Softgel Healthcare,8_13045
8,13046,13046-Michelin Above 40 yrs Package - without X-Ray,8_13046
8,13047,13047-J&F : AHC - Male < 35 Yrs,8_13047
8,13048,13048-J&F : AHC - Female < 35  Yrs,8_13048
8,13049,13049-J&F : AHC - Male 36 & Above Yrs,8_13049
8,1305,T2021-BRCA1&2 by NGS (Germ-line)BRCA | BRCA1 | BRCA1/2 | BRCA2 | Breast Cancer Panel | Germline BRCA Panel | GS008,8_1305
100,1305,BRCA1&2-BRCA1&2 by NGS,100_1305
8,13050,13050-J&F : AHC - Female 36 & Above Yrs,8_13050
8,13051,ADAMTSINH-ADAMTS-13 inhibitor,8_13051
8,13052,13052-Morning Star Male Package Below 40,8_13052
8,13053,13053-Morning Star Female Package Below 40 ,8_13053
8,13054,13054-Morning Star Male Package 40 And Above,8_13054
8,13055,13055-Morning Star Female Package 40 And Above,8_13055
8,13056,-Doppler Limb All Arterial & Venous,8_13056
8,13057,13057-ISHA  Package For Above 40 Yrs,8_13057
8,13058,13058-Perfect Family Health Check,8_13058
8,13059,13059-ISHA Package for Below 40 Yrs,8_13059
8,1306,T2101-Oncocept Solid (DNA)O0035 | ONCODNA,8_1306
100,1306,OncoCEPT.D-OncoCEPT Solid (DNA),100_1306
8,13060,13060-ISHA Anemia Profile,8_13060
8,13061,13061-ISHA Diabetic Profile,8_13061
8,13062,MID- R-Microbial Identification-Without report,8_13062
8,13063,MID-R Report-Microbial Identification-With report,8_13063
8,13064,-Emergency charges - 1150,8_13064
8,13065,-CT Neck Angiogram,8_13065
8,13066,ASH1N1-H1N1 SWINE FLUH0001 | H1N1RTP,8_13066
8,13067,13067-MRGR-HSPL001 (Less Than 35 years),8_13067
8,13068,13068-MRGR-HSPL002 (More Than 35 years),8_13068
8,13069,13069-MRGR-HSPL003 (Less Than 35 years),8_13069
8,1307,G1104-OncoCEPT Solid (Comprehensive)161 gene | GS109 | Oncocept Comprehensive,8_1307
100,1307,OncoCEPT.C-OncoCEPT Solid (Comprehensive),100_1307
8,13070,13070-MRGR-HSPL004 (More Than 35 years),8_13070
8,13071,13071-MRGR-HSPL005,8_13071
8,13072,13072-MRGR-HSPL006,8_13072
8,13073,13073-Fungus Culture - KG,8_13073
8,13074,13074-AFB Culture - KG,8_13074
8,13075,13075-MRGR-HSPL007,8_13075
8,13076,13076-MRGR-HSPL008,8_13076
8,13077,-Emergency charges - 1600,8_13077
8,13078,-COAGULATION PROFILE - Magnum,8_13078
8,13079,T2162_1-IHC slide without reporting 1 marker,8_13079
8,1308,T4530-MIC-A TypingMIC-A,8_1308
100,1308,T4530-MIC-A Typing,100_1308
8,13080,T2162_3-IHC slide without reporting 3 markers,8_13080
8,13081,T2162_5-IHC slide without reporting 5 markers,8_13081
8,13082,T2162_8-IHC slide without reporting 8 markers,8_13082
8,13083,T2162_9-IHC breast panel without reporting (4 markers),8_13083
8,13084,Sandh/goel/val-ANC PROFILE.,8_13084
8,13085,13085-CNH-KMB-07,8_13085
8,13086,13086-24AM01-01 HEALTHI,8_13086
8,13087,T3503-Histopathology Processing Charges,8_13087
8,13088,-Mental Wellness,8_13088
8,13089,13089-Men's Health Check-Vita,8_13089
8,1309,T3757-HIV Integrase Drug Resistance (INSTI),8_1309
100,1309,T3757-HIV Integrase Drug Resistance (INSTI),100_1309
8,13090,T2159_2-PAP Smear Slide,8_13090
8,13091,S-1010-Immunohistochemistry  any 10 markers#,8_13091
8,13092,T2001_1-Special Stain - Magnum,8_13092
8,13093,T2018_1-Cell Block,8_13093
8,13094,T2001_3-Slides delivery charges,8_13094
8,13095,T2001_2-Block delivery charges,8_13095
8,13096,13096-Gym Package - TN,8_13096
8,13097,-Energy Package,8_13097
8,13098,13098-Men's Health Check-Basic,8_13098
8,13099,13099-Phaco Pre-op Profile Dr J.L. Vidhani,8_13099
8,131,G1452-Double MarkerDOUBLEMARK | FPNS | M0014,8_131
100,131,G1452-Double Marker,100_131
100,1310,-HIV Drug Resistance  Comprehensive (PI  NRTI  NNRTI  INSTI),100_1310
8,1310,T4168-HIV Drug Resistance  Comprehensive (PI  NRTI  NNRTI  INSTI),8_1310
8,13100,13100-Pre-op Minor Profile Dr J.L. Vidhani,8_13100
8,13101,13102-Pre-op Major Profile Dr J.L. Vidhani,8_13101
8,13102,T3063-Mycobacterium Tuberculosis (MTB) Quantitative by Real-time PCRtbpcr,8_13102
8,13103,T3064-Scrub Typhus PCR,8_13103
8,13104,T3062-Settle Plate Culture MethodAerobic culture,8_13104
8,13105,GOODNE FEV P-AS-GOODNESS FEVER PROFILE,8_13105
8,13106,13106-Health Meter -ARGAC CAMP 1 18-35yrs (B),8_13106
8,13107,13107-Health Meter -ARGAC CAMP 2 35 to 45(B),8_13107
8,13108,13108-Health Meter -ARGAC CAMP 3 45 & above(B),8_13108
8,13351,13351-Spouses Age less than equal to 35 MFCHC 823 - Male - Option 2,8_13351
8,13352,13352-Spouses Age less than equal to 35 MFCHC 823 - Female - Option 2,8_13352
8,13353,13353-Childrens Age less than or equal to 18 MFCHC 823 - Male - Option 2,8_13353
8,13354,13354-Childrens Age less than or equal to 18 MFCHC 823 - Female - Option 2,8_13354
8,13355,13355-Fatty Liver Camp Package,8_13355
8,13356,HEALTHCAREP-AS-HEALTHCARE PACKAGE-AS (I.C. CARE),8_13356
8,13357,-TOTAL COUNT AND DIFFRENTIAL COUNT,8_13357
8,13358,13358-Indian Bank -Health Checkup,8_13358
8,13359,13359-PNB Award Staff Package Male,8_13359
8,1336,T4335-Fungal Identification By SequencingB0105,8_1336
100,1336,T4335-Fungal Identification By Sequencing,100_1336
8,13360,T2653B-NAT PRCPCV 1,8_13360
8,13361,T2650B-NAT FFPPCV 1,8_13361
8,13362,T2651B-NAT RCCPCV 1,8_13362
8,13363,T2652B-NAT LRCCPCV 1,8_13363
8,13364,T2654B-NAT RCC 2PCV 1,8_13364
8,13365,T2655B-Red Cell Concentrate 1PCV 1,8_13365
8,13366,T2656B-Red Cell Concentrate 2PCV 1,8_13366
8,13367,13367-CHIARRO MANPOWER AGENCY - 1,8_13367
8,13368,13368-CHIARRO MANPOWER AGENCY - 2,8_13368
8,13369,13369-Neu Prime - Kavan ,8_13369
8,1337,T4584.-16s Metagenomics by NGS,8_1337
100,1337,T4584.-16s Metagenomics by NGS,100_1337
8,13370,13370-Cancer-Institute-Myeloma study,8_13370
8,13371,HiC Seq 60 Gb-HiC Sequencing- 60 Gb,8_13371
8,13372,NIDAN HEALTH-HEALTH PACKAGE NIDAN,8_13372
8,13373,13373-X-ray Cefalogram ,8_13373
8,13374,ANSHIKA MOM-HEALTHY MOM,8_13374
8,13375,ANSHIKA DAD-HEALTHY DAD,8_13375
8,13376,13376-BLOOD TEST PKG MHM-14,8_13376
8,13377,13377-VK - BASIC				,8_13377
8,13378,13378-VK - ADVANCE,8_13378
8,13379,13379-VH00BUNIV - Upto 40,8_13379
8,1338,T4119-Leptospira Qualitative by Real-time PCRL0022,8_1338
100,1338,T4119-Leptospira Qualitative by Real-time PCR,100_1338
8,13380,13380-VH00BUNIV - 41 - 50 & 51 - 60,8_13380
8,13381,13381-Arthritis profile - Dhanvanth,8_13381
8,13382,13382-Arthritis profile New - Dhanvanth,8_13382
8,13383,13383-Recurrent pregnancy - Dhanvanth,8_13383
8,13384,13384-Ctd profile extended - Dhanvanth,8_13384
8,13385,13385-Fever Profile - Mini,8_13385
8,13386,13386-Fever Profile - Maxi,8_13386
8,13387,13387-RUBELLA (GERMAN MEASLES) AVIDITY  IgG,8_13387
8,13388,13388-Cardiac diabetic profile- Q LAB,8_13388
8,13389,13389-SURGICAL PROFILE -Q LAB,8_13389
8,1339,T4120-Plasmodium Qualitative by Real-time PCR,8_1339
100,1339,T4120-Plasmodium Qualitative by Real-time PCR,100_1339
8,13390,13390-RCAP - Male,8_13390
8,13391,13391-RCAP  Female,8_13391
8,13392,13392-Pre-employment Package - NATCO	,8_13392
8,13393,13393-Annual Health Check Up - Natco,8_13393
8,13394,13394-PME - NATCO EMPS - JULY,8_13394
8,13395,13395-PME - NATCO EMPS - JAN,8_13395
8,13396,13396-PME - Contract Emps - Natco,8_13396
8,13397,13397-PME - Contract Drivers - Natco,8_13397
8,13398,WGS 9 GB-Whole Genome Sequencing - 9 GB,8_13398
8,13399,13399-PME - Canteen Contract Emps - Natco,8_13399
8,134,G1979-HSV I ProfileHSVIPRO,8_134
100,134,G1979-HSV I Profile,100_134
100,1340,T4121-Rickettsia Qualitative by Real-time PCR,100_1340
8,1340,T4121-Rickettsia Qualitative by Real-time PCRF0036 | RICKETFP,8_1340
